# channel  phase_bin  observed  model  ns_surface  background  mdnse_contrib
241 21 59 60.813 0.475 60.338 0.00030771257
241 22 69 60.728 0.39 60.338 0.0064057602
241 23 53 60.694 0.356 60.338 0.0055418401
241 24 42 60.748 0.409 60.339 0.03290482
241 25 50 60.897 0.558 60.339 0.011116384
241 26 52 61.149 0.811 60.338 0.0078360442
241 27 65 61.477 1.139 60.338 0.0011619165
241 28 70 61.803 1.464 60.339 0.0062901282
241 29 68 62.06 1.721 60.339 0.003303106
241 30 66 62.216 1.877 60.339 0.0013404539
241 31 74 62.252 1.914 60.338 0.012920446
242 0 49 59.565 1.802 57.763 0.010449334
242 1 61 59.379 1.616 57.763 0.00024598898
242 2 70 59.119 1.356 57.763 0.011083763
242 3 63 58.823 1.06 57.763 0.0016333474
242 4 65 58.529 0.766 57.763 0.0039200574
242 5 51 58.27 0.507 57.763 0.0049478719
242 6 53 58.072 0.309 57.763 0.0024082863
242 7 53 57.949 0.186 57.763 0.0022928969
242 8 69 57.878 0.115 57.763 0.011580183
242 9 64 57.897 0.134 57.763 0.0034868749
242 10 58 58.025 0.261 57.764 5.8509938e-08
242 11 55 58.195 0.432 57.763 0.00095563346
242 12 62 58.369 0.606 57.763 0.0012342471
242 13 47 58.522 0.759 57.763 0.012428118
242 14 50 58.636 0.873 57.763 0.0069819204
242 15 57 58.698 0.935 57.763 0.00026991374
242 16 61 58.705 0.942 57.763 0.00049307729
242 17 70 58.661 0.898 57.763 0.01203647
242 18 55 58.577 0.814 57.763 0.0011978088
242 19 62 58.467 0.704 57.763 0.001168522
242 20 54 58.344 0.581 57.763 0.0017665635
242 21 51 58.23 0.467 57.763 0.0048935747
242 22 67 58.146 0.383 57.763 0.0073388609
242 23 52 58.113 0.349 57.764 0.003498311
242 24 53 58.166 0.403 57.763 0.0024983796
242 25 63 58.313 0.55 57.763 0.0020565512
242 26 58 58.563 0.8 57.763 2.9673339e-05
242 27 62 58.886 1.123 57.763 0.00090779302
242 28 67 59.208 1.444 57.764 0.0056839142
242 29 59 59.461 1.698 57.763 1.9895345e-05
242 30 56 59.615 1.852 57.763 0.0012233937
242 31 58 59.651 1.888 57.763 0.00025517832
243 0 53 61.689 1.777 59.912 0.0070678808
243 1 69 61.504 1.592 59.912 0.005260279
243 2 50 61.248 1.336 59.912 0.01184405
243 3 56 60.956 1.044 59.912 0.0022993878
243 4 53 60.666 0.754 59.912 0.0055015777
243 5 67 60.41 0.499 59.911 0.0040655607
243 6 68 60.215 0.303 59.912 0.0056737064
243 7 53 60.094 0.182 59.912 0.0047112049
243 8 59 60.025 0.113 59.912 9.8355206e-05
243 9 58 60.043 0.131 59.912 0.00039073864
243 10 66 60.169 0.257 59.912 0.0031829932
243 11 57 60.337 0.425 59.912 0.0010424663
243 12 64 60.508 0.596 59.912 0.0011415583
243 13 56 60.658 0.746 59.912 0.0020311808
243 14 55 60.77 0.858 59.912 0.0031167448
243 15 57 60.831 0.919 59.912 0.0013739595
243 16 67 60.838 0.926 59.912 0.0035546186
243 17 69 60.795 0.883 59.912 0.0063024121
243 18 60 60.711 0.799 59.912 4.7324804e-05
243 19 53 60.603 0.691 59.912 0.0054115242
243 20 67 60.483 0.571 59.912 0.003975988
243 21 62 60.37 0.458 59.912 0.00024872809
243 22 69 60.288 0.376 59.912 0.0071053481
243 23 46 60.255 0.343 59.912 0.019023222
243 24 67 60.308 0.396 59.912 0.0041923882
243 25 76 60.454 0.542 59.912 0.022624915
243 26 67 60.7 0.788 59.912 0.0037156151
243 27 62 61.019 1.107 59.912 9.0092292e-05
243 28 55 61.336 1.424 59.912 0.0037582006
243 29 66 61.587 1.675 59.912 0.0018231293
243 30 59 61.738 1.826 59.912 0.00070180509
243 31 57 61.774 1.862 59.912 0.0021336071
244 0 67 58.657 1.751 56.906 0.0065161956
244 1 43 58.475 1.569 56.906 0.022418726
244 2 58 58.221 1.315 56.906 4.5722942e-06
244 3 64 57.934 1.028 56.906 0.003444724
244 4 50 57.648 0.742 56.906 0.0054757723
244 5 48 57.396 0.49 56.906 0.0082648626
244 6 54 57.204 0.298 56.906 0.0009610249
244 7 48 57.085 0.179 56.906 0.0077267967
244 8 52 57.017 0.111 56.906 0.0023563393
244 9 57 57.035 0.129 56.906 1.1467948e-07
244 10 59 57.159 0.253 56.906 0.0003172906
244 11 61 57.324 0.418 56.906 0.0012650294
244 12 67 57.492 0.586 56.906 0.0084630707
244 13 53 57.64 0.734 56.906 0.0020155129
244 14 52 57.749 0.843 56.906 0.0030940993
244 15 56 57.809 0.903 56.906 0.00030635626
244 16 63 57.815 0.909 56.906 0.002516791
244 17 58 57.773 0.866 56.907 4.8239338e-06
244 18 58 57.691 0.785 56.906 8.9385399e-06
244 19 67 57.585 0.679 56.906 0.0082983218
244 20 45 57.466 0.56 56.906 0.014548019
244 21 79 57.356 0.45 56.906 0.043855561
244 22 69 57.275 0.369 56.906 0.012869905
244 23 58 57.243 0.337 56.906 5.3646499e-05
244 24 60 57.295 0.389 56.906 0.00068498989
244 25 44 57.439 0.533 56.906 0.016907661
244 26 45 57.682 0.776 56.906 0.015056538
244 27 55 57.997 1.091 56.906 0.00084085887
244 28 76 58.309 1.403 56.906 0.029299107
244 29 62 58.556 1.65 56.906 0.0011103909
244 30 53 58.706 1.8 56.906 0.0030479873
244 31 66 58.74 1.834 56.906 0.0049342695
245 0 62 58.645 1.723 56.922 0.0010537429
245 1 68 58.465 1.544 56.921 0.0085112044
245 2 61 58.216 1.294 56.922 0.00072558465
245 3 48 57.932 1.011 56.921 0.0092347054
245 4 49 57.65 0.729 56.921 0.0070045758
245 5 48 57.402 0.481 56.921 0.0082754214
245 6 70 57.213 0.292 56.921 0.01530689
245 7 66 57.097 0.175 56.922 0.0074203155
245 8 56 57.03 0.108 56.922 9.931711e-05
245 9 57 57.048 0.126 56.922 2.1569104e-07
245 10 43 57.17 0.248 56.922 0.018797034
245 11 48 57.332 0.41 56.922 0.0081526554
245 12 69 57.497 0.575 56.922 0.012387163
245 13 49 57.642 0.72 56.922 0.0069916253
245 14 69 57.749 0.828 56.921 0.011850369
245 15 55 57.808 0.886 56.922 0.00073814865
245 16 54 57.814 0.892 56.922 0.0013617927
245 17 50 57.772 0.85 56.922 0.0056547734
245 18 57 57.691 0.77 56.921 4.4699814e-05
245 19 59 57.587 0.666 56.921 0.00018691061
245 20 66 57.471 0.549 56.922 0.0068099802
245 21 64 57.363 0.441 56.922 0.0041237588
245 22 53 57.284 0.362 56.922 0.0017181004
245 23 59 57.252 0.331 56.921 0.00028604376
245 24 53 57.304 0.382 56.922 0.0017341799
245 25 59 57.445 0.524 56.921 0.00022636559
245 26 53 57.685 0.764 56.921 0.0020547965
245 27 63 57.995 1.074 56.921 0.0023450807
245 28 71 58.303 1.382 56.921 0.015092176
245 29 54 58.546 1.625 56.921 0.0019346771
245 30 59 58.694 1.772 56.922 8.7658185e-06
245 31 55 58.728 1.806 56.922 0.0013010723
246 0 69 59.472 1.696 57.776 0.0084987122
246 1 60 59.295 1.519 57.776 4.6529443e-05
246 2 51 59.049 1.273 57.776 0.0060650373
246 3 62 58.77 0.993 57.777 0.00097668534
246 4 45 58.493 0.716 57.777 0.017043809
246 5 56 58.249 0.472 57.777 0.00047350932
246 6 46 58.063 0.286 57.777 0.013622609
246 7 52 57.948 0.171 57.777 0.0033120093
246 8 64 57.883 0.106 57.777 0.0035028907
246 9 45 57.901 0.124 57.777 0.015581038
246 10 74 58.02 0.244 57.776 0.023905794
246 11 62 58.18 0.403 57.777 0.0013660807
246 12 49 58.342 0.565 57.777 0.0081701372
246 13 54 58.484 0.707 57.777 0.0018822653
246 14 68 58.589 0.812 57.777 0.0082912721
246 15 60 58.646 0.869 57.777 0.00017162753
246 16 58 58.652 0.875 57.777 3.9796494e-05
246 17 53 58.61 0.833 57.777 0.002946289
246 18 61 58.532 0.755 57.777 0.0005702167
246 19 63 58.429 0.653 57.776 0.0019560145
246 20 59 58.315 0.538 57.777 4.3926921e-05
246 21 65 58.209 0.433 57.776 0.0043173483
246 22 61 58.132 0.355 57.777 0.00077003048
246 23 64 58.101 0.324 57.777 0.003257665
246 24 44 58.152 0.375 57.777 0.018749309
246 25 65 58.292 0.515 57.777 0.0042124594
246 26 63 58.528 0.751 57.777 0.0018722042
246 27 62 58.833 1.057 57.776 0.0009389571
246 28 63 59.136 1.359 57.777 0.0013977318
246 29 42 59.376 1.599 57.777 0.028265016
246 30 58 59.521 1.744 57.777 0.00021657486
246 31 76 59.554 1.777 57.777 0.025320379
247 0 53 59.397 1.667 57.73 0.0038309133
247 1 46 59.222 1.493 57.729 0.016366052
247 2 63 58.98 1.25 57.73 0.0015128704
247 3 43 58.705 0.976 57.729 0.023090084
247 4 64 58.432 0.703 57.729 0.0029023386
247 5 60 58.192 0.463 57.729 0.00030601765
247 6 58 58.01 0.28 57.73 9.3615901e-09
247 7 50 57.897 0.168 57.729 0.0058381319
247 8 55 57.833 0.104 57.729 0.00075135083
247 9 59 57.851 0.121 57.73 0.00012359181
247 10 60 57.968 0.239 57.729 0.0003865423
247 11 59 58.125 0.395 57.73 7.1674675e-05
247 12 54 58.284 0.554 57.73 0.0017181004
247 13 52 58.423 0.693 57.73 0.0038621174
247 14 61 58.526 0.796 57.73 0.0005729926
247 15 49 58.582 0.852 57.73 0.0085953181
247 16 72 58.587 0.857 57.73 0.016842303
247 17 52 58.546 0.817 57.729 0.0040114522
247 18 56 58.469 0.739 57.73 0.00057067888
247 19 64 58.369 0.639 57.73 0.0029683881
247 20 49 58.257 0.527 57.73 0.0080221384
247 21 55 58.153 0.424 57.729 0.00093067396
247 22 55 58.077 0.348 57.729 0.00088634871
247 23 65 58.047 0.317 57.73 0.0045257867
247 24 60 58.097 0.368 57.729 0.00033902147
247 25 54 58.235 0.506 57.729 0.0016790223
247 26 68 58.468 0.738 57.73 0.0085058494
247 27 75 58.768 1.039 57.729 0.024665714
247 28 61 59.066 1.337 57.729 0.0003501568
247 29 77 59.302 1.572 57.73 0.029322298
247 30 62 59.444 1.715 57.729 0.00061160542
247 31 61 59.477 1.748 57.729 0.0002171448
248 0 54 59.611 1.638 57.973 0.0029473395
248 1 56 59.439 1.466 57.973 0.0011071691
248 2 79 59.201 1.228 57.973 0.036697471
248 3 62 58.931 0.958 57.973 0.0008817458
248 4 60 58.662 0.689 57.973 0.00016759531
248 5 50 58.426 0.453 57.973 0.0066464927
248 6 59 58.247 0.274 57.973 5.3081059e-05
248 7 53 58.137 0.164 57.973 0.0024704084
248 8 59 58.074 0.101 57.973 8.0273389e-05
248 9 64 58.092 0.119 57.973 0.0032676129
248 10 56 58.207 0.234 57.973 0.00045598892
248 11 59 58.36 0.387 57.973 3.8345073e-05
248 12 68 58.516 0.543 57.973 0.0084203998
248 13 55 58.653 0.68 57.973 0.0012492489
248 14 63 58.753 0.78 57.973 0.0016885509
248 15 59 58.807 0.835 57.972 3.4870987e-06
248 16 47 58.813 0.84 57.973 0.013063815
248 17 51 58.772 0.799 57.973 0.0056547734
248 18 64 58.697 0.724 57.973 0.0026326485
248 19 77 58.599 0.626 57.973 0.031698045
248 20 73 58.489 0.516 57.973 0.019712618
248 21 48 58.388 0.415 57.973 0.010102143
248 22 50 58.313 0.34 57.973 0.0064694176
248 23 50 58.284 0.311 57.973 0.006424359
248 24 58 58.333 0.36 57.973 1.0380974e-05
248 25 63 58.469 0.496 57.973 0.0019219308
248 26 57 58.698 0.725 57.973 0.00026991374
248 27 62 58.993 1.02 57.973 0.00084647957
248 28 55 59.286 1.313 57.973 0.001719705
248 29 58 59.518 1.545 57.973 0.00021572137
248 30 57 59.658 1.685 57.973 0.00066139297
248 31 53 59.69 1.717 57.973 0.0041898826
249 0 50 57.683 1.608 56.075 0.0055260052
249 1 66 57.514 1.439 56.075 0.0067414866
249 2 54 57.28 1.205 56.075 0.0010071573
249 3 45 57.014 0.939 56.075 0.013512163
249 4 57 56.75 0.676 56.074 5.8509938e-06
249 5 59 56.519 0.444 56.075 0.00057623967
249 6 59 56.343 0.268 56.075 0.0006608954
249 7 50 56.235 0.16 56.075 0.0036393392
249 8 55 56.174 0.099 56.075 0.00012902855
249 9 58 56.191 0.116 56.075 0.00030635626
249 10 63 56.304 0.229 56.075 0.0041974015
249 11 51 56.454 0.38 56.074 0.0027847095
249 12 59 56.607 0.532 56.075 0.00053608668
249 13 62 56.74 0.666 56.074 0.0025901273
249 14 60 56.839 0.764 56.075 0.00093540269
249 15 69 56.892 0.817 56.075 0.013724434
249 16 52 56.897 0.822 56.075 0.0022449663
249 17 54 56.857 0.782 56.075 0.00076413502
249 18 58 56.783 0.708 56.075 0.00013865348
249 19 69 56.687 0.612 56.075 0.014193104
249 20 54 56.579 0.505 56.074 0.00062266192
249 21 44 56.48 0.405 56.075 0.014580714
249 22 57 56.408 0.333 56.075 3.2809003e-05
249 23 48 56.379 0.304 56.075 0.0065725516
249 24 62 56.428 0.353 56.075 0.0029065101
249 25 45 56.561 0.487 56.074 0.012512394
249 26 61 56.786 0.712 56.074 0.0016624121
249 27 61 57.077 1.002 56.075 0.0014407421
249 28 64 57.365 1.29 56.075 0.0041212739
249 29 58 57.592 1.517 56.075 1.5583677e-05
249 30 49 57.73 1.655 56.075 0.0071347393
249 31 65 57.761 1.687 56.074 0.0049057654
250 0 57 56.011 1.579 54.432 9.1567679e-05
250 1 54 55.845 1.413 54.432 0.00031867087
250 2 51 55.614 1.182 54.432 0.0019929886
250 3 70 55.353 0.921 54.432 0.020083851
250 4 65 55.094 0.662 54.432 0.0091864194
250 5 61 54.867 0.435 54.432 0.0035212394
250 6 60 54.694 0.262 54.432 0.002635628
250 7 55 54.588 0.156 54.432 1.5890738e-05
250 8 58 54.529 0.097 54.432 0.0011278695
250 9 50 54.546 0.114 54.432 0.0019346771
250 10 49 54.656 0.224 54.432 0.0029948041
250 11 62 54.804 0.372 54.432 0.0048476576
250 12 59 54.953 0.521 54.432 0.0015332608
250 13 54 55.084 0.652 54.432 0.00011000393
250 14 65 55.18 0.748 54.432 0.0090276061
250 15 50 55.231 0.799 54.432 0.0025616457
250 16 63 55.236 0.804 54.432 0.0056431381
250 17 44 55.197 0.765 54.432 0.011736889
250 18 49 55.124 0.692 54.432 0.0035109123
250 19 47 55.03 0.598 54.432 0.0060364376
250 20 51 54.925 0.493 54.432 0.0014422115
250 21 56 54.828 0.396 54.432 0.0001285893
250 22 54 54.757 0.325 54.432 5.3646499e-05
250 23 46 54.729 0.297 54.432 0.0071331049
250 24 60 54.777 0.346 54.431 0.0025538164
250 25 49 54.909 0.477 54.432 0.0032687191
250 26 42 55.13 0.698 54.432 0.016139091
250 27 55 55.415 0.983 54.432 1.6122999e-05
250 28 51 55.698 1.266 54.432 0.0020662157
250 29 56 55.922 1.49 54.432 5.6955914e-07
250 30 66 56.057 1.625 54.432 0.0092551722
250 31 56 56.088 1.656 54.432 7.2496154e-07
251 0 53 56.006 1.549 54.457 0.00084591666
251 1 52 55.842 1.386 54.456 0.001381861
251 2 51 55.616 1.159 54.457 0.0019947167
251 3 55 55.359 0.903 54.456 1.2065311e-05
251 4 69 55.105 0.648 54.457 0.018074518
251 5 58 54.882 0.425 54.457 0.00091012668
251 6 54 54.713 0.256 54.457 4.7591422e-05
251 7 51 54.61 0.153 54.457 0.0012200118
251 8 53 54.551 0.094 54.457 0.00022520251
251 9 67 54.568 0.111 54.457 0.01446877
251 10 52 54.676 0.22 54.456 0.00067038122
251 11 57 54.821 0.364 54.457 0.00044449214
251 12 50 54.967 0.51 54.457 0.0023096062
251 13 54 55.095 0.638 54.457 0.00011224781
251 14 59 55.188 0.731 54.457 0.0013603649
251 15 66 55.239 0.782 54.457 0.010840639
251 16 58 55.243 0.786 54.457 0.00071157905
251 17 49 55.205 0.748 54.457 0.0036044018
251 18 47 55.134 0.677 54.457 0.0061938111
251 19 50 55.042 0.585 54.457 0.0023798814
251 20 63 54.939 0.482 54.457 0.0060831352
251 21 56 54.844 0.387 54.457 0.0001251023
251 22 50 54.775 0.318 54.457 0.0021345011
251 23 58 54.747 0.291 54.456 0.00099064431
251 24 50 54.795 0.338 54.457 0.0021524191
251 25 56 54.924 0.467 54.457 0.00010838624
251 26 49 55.142 0.685 54.457 0.0035315816
251 27 56 55.422 0.965 54.457 3.1275575e-05
251 28 56 55.699 1.242 54.457 8.4816943e-06
251 29 51 55.919 1.462 54.457 0.0022651829
251 30 68 56.051 1.594 54.457 0.013366347
251 31 47 56.081 1.625 54.456 0.0077199942
252 0 54 56.53 1.519 55.011 0.00059922602
252 1 44 56.37 1.359 55.011 0.014324815
252 2 51 56.148 1.136 55.012 0.0024809996
252 3 62 55.896 0.884 55.012 0.0034880176
252 4 64 55.646 0.635 55.011 0.0065333897
252 5 54 55.427 0.416 55.011 0.00019063277
252 6 49 55.262 0.25 55.012 0.003670927
252 7 62 55.161 0.149 55.012 0.0043785955
252 8 55 55.104 0.092 55.012 1.0125496e-06
252 9 61 55.12 0.109 55.011 0.0032367136
252 10 61 55.226 0.215 55.011 0.0031210677
252 11 58 55.368 0.356 55.012 0.00064851704
252 12 51 55.51 0.499 55.011 0.0019041568
252 13 45 55.635 0.624 55.011 0.01058826
252 14 61 55.727 0.715 55.012 0.002602946
252 15 45 55.776 0.764 55.012 0.010870882
252 16 57 55.78 0.768 55.012 0.00013933791
252 17 58 55.742 0.731 55.011 0.00047730666
252 18 58 55.673 0.661 55.012 0.00050692346
252 19 63 55.583 0.571 55.012 0.0051499876
252 20 59 55.483 0.471 55.012 0.0011579621
252 21 61 55.39 0.378 55.012 0.002946289
252 22 52 55.322 0.311 55.011 0.0010331155
252 23 53 55.295 0.284 55.011 0.00049307729
252 24 64 55.342 0.331 55.011 0.0070175382
252 25 54 55.469 0.458 55.011 0.00020201946
252 26 55 55.683 0.671 55.012 4.3670788e-05
252 27 44 55.958 0.946 55.012 0.01338649
252 28 59 56.23 1.219 55.011 0.00071830545
252 29 68 56.445 1.434 55.011 0.01249941
252 30 40 56.575 1.564 55.011 0.025719155
252 31 60 56.605 1.593 55.012 0.0010790192
253 0 64 58.179 1.489 56.69 0.003172085
253 1 63 58.022 1.332 56.69 0.0023198473
253 2 58 57.803 1.113 56.69 3.6331395e-06
253 3 56 57.556 0.866 56.69 0.00022665683
253 4 62 57.311 0.621 56.69 0.0020583067
253 5 52 57.096 0.407 56.689 0.0024311316
253 6 56 56.934 0.244 56.69 8.1666393e-05
253 7 51 56.835 0.145 56.69 0.0031873617
253 8 45 56.78 0.09 56.69 0.012990929
253 9 58 56.796 0.106 56.69 0.00013570711
253 10 49 56.9 0.21 56.69 0.0058425684
253 11 67 57.038 0.348 56.69 0.0092905772
253 12 68 57.178 0.488 56.69 0.01096389
253 13 54 57.3 0.61 56.69 0.0010194772
253 14 54 57.389 0.699 56.69 0.0010752087
253 15 53 57.437 0.747 56.69 0.0018430133
253 16 68 57.441 0.751 56.69 0.010437469
253 17 55 57.404 0.714 56.69 0.00054102652
253 18 56 57.336 0.646 56.69 0.00016709465
253 19 73 57.248 0.558 56.69 0.023228493
253 20 65 57.15 0.46 56.69 0.0057688459
253 21 56 57.059 0.369 56.69 0.00010498845
253 22 52 56.993 0.303 56.69 0.002333849
253 23 58 56.967 0.277 56.69 9.9896499e-05
253 24 44 57.013 0.323 56.69 0.015852745
253 25 59 57.138 0.448 56.69 0.00032457045
253 26 61 57.348 0.658 56.69 0.001248565
253 27 54 57.617 0.927 56.69 0.0012247477
253 28 49 57.885 1.195 56.69 0.0073903412
253 29 57 58.096 1.406 56.69 0.00011245292
253 30 59 58.223 1.533 56.69 5.6518635e-05
253 31 60 58.252 1.562 56.69 0.00028604376
254 0 49 57.838 1.459 56.379 0.0073123609
254 1 58 57.684 1.305 56.379 9.3481095e-06
254 2 57 57.469 1.09 56.379 2.0591847e-05
254 3 59 57.227 0.848 56.379 0.0002942843
254 4 72 56.987 0.608 56.379 0.021100104
254 5 50 56.776 0.397 56.379 0.004298297
254 6 50 56.617 0.238 56.379 0.0040989431
254 7 56 56.521 0.142 56.379 2.5411194e-05
254 8 64 56.466 0.088 56.378 0.0053137468
254 9 64 56.482 0.104 56.378 0.0052912011
254 10 52 56.584 0.205 56.379 0.0019671562
254 11 57 56.719 0.34 56.379 7.3920052e-06
254 12 57 56.856 0.477 56.379 1.9412193e-06
254 13 54 56.975 0.596 56.379 0.00082855924
254 14 51 57.062 0.683 56.379 0.0034401825
254 15 60 57.109 0.73 56.379 0.00078243056
254 16 52 57.112 0.733 56.379 0.0024464217
254 17 55 57.076 0.697 56.379 0.00040346357
254 18 52 57.009 0.63 56.379 0.0023488305
254 19 67 56.924 0.545 56.379 0.009504427
254 20 59 56.828 0.449 56.379 0.00044164088
254 21 52 56.74 0.361 56.379 0.0021033246
254 22 57 56.675 0.296 56.379 9.8881796e-06
254 23 69 56.65 0.271 56.379 0.014278531
254 24 55 56.695 0.316 56.379 0.00026896083
254 25 58 56.818 0.439 56.379 0.00013079302
254 26 58 57.023 0.644 56.379 8.9359093e-05
254 27 52 57.288 0.909 56.379 0.0026177762
254 28 56 57.55 1.171 56.379 0.0002249122
254 29 64 57.757 1.378 56.379 0.0036486843
254 30 55 57.882 1.503 56.379 0.00077756656
254 31 54 57.91 1.531 56.379 0.0014312093
255 0 63 54.364 1.429 52.935 0.0069819204
255 1 44 54.212 1.278 52.934 0.009762729
255 2 66 54.002 1.068 52.934 0.013476197
255 3 48 53.764 0.83 52.934 0.0031102662
255 4 63 53.529 0.594 52.935 0.0083973315
255 5 59 53.323 0.388 52.935 0.0030170841
255 6 48 53.167 0.232 52.935 0.0024993469
255 7 43 53.073 0.138 52.935 0.0094987682
255 8 50 53.02 0.085 52.935 0.00085381447
255 9 54 53.035 0.101 52.934 8.7177468e-05
255 10 49 53.135 0.201 52.934 0.0016006657
255 11 60 53.267 0.333 52.934 0.0042439167
255 12 67 53.4 0.466 52.934 0.017315197
255 13 52 53.517 0.582 52.935 0.00021543724
255 14 45 53.602 0.667 52.935 0.0069270528
255 15 59 53.647 0.713 52.934 0.0026825271
255 16 53 53.65 0.716 52.934 3.9552718e-05
255 17 60 53.615 0.68 52.935 0.0038165541
255 18 58 53.55 0.615 52.935 0.0018538289
255 19 49 53.466 0.531 52.935 0.0018671838
255 20 65 53.372 0.438 52.934 0.012657842
255 21 41 53.286 0.352 52.934 0.014130927
255 22 55 53.223 0.289 52.934 0.00029561365
255 23 53 53.198 0.264 52.934 3.6701178e-06
255 24 36 53.243 0.309 52.934 0.027833978
255 25 44 53.364 0.429 52.935 0.0082086631
255 26 51 53.565 0.631 52.934 0.00061592008
255 27 59 53.825 0.89 52.935 0.0025070923
255 28 57 54.081 1.147 52.934 0.00079766
255 29 60 54.284 1.35 52.934 0.0030586801
255 30 46 54.407 1.473 52.934 0.0066165518
255 31 58 54.435 1.5 52.935 0.0011897856
256 0 55 53.187 1.4 51.787 0.00030771257
256 1 51 53.039 1.251 51.788 0.00038921008
256 2 40 52.832 1.045 51.787 0.015414815
256 3 66 52.599 0.812 51.787 0.01681218
256 4 51 52.369 0.581 51.788 0.00017545127
256 5 47 52.167 0.379 51.788 0.0024993469
256 6 48 52.014 0.227 51.787 0.0015083578
256 7 50 51.922 0.135 51.787 0.000345825
256 8 54 51.871 0.083 51.788 0.00042432727
256 9 50 51.886 0.099 51.787 0.00033299139
256 10 57 51.984 0.196 51.788 0.0023554
256 11 68 52.113 0.325 51.788 0.023628351
256 12 57 52.243 0.455 51.788 0.0021184388
256 13 37 52.357 0.569 51.788 0.022078135
256 14 58 52.439 0.651 51.788 0.0028950456
256 15 62 52.483 0.695 51.788 0.0084791001
256 16 56 52.486 0.698 51.788 0.0011559875
256 17 54 52.452 0.664 51.788 0.00022433216
256 18 59 52.388 0.6 51.788 0.0040927509
256 19 44 52.306 0.518 51.788 0.006458527
256 20 60 52.215 0.427 51.788 0.0056737064
256 21 47 52.131 0.343 51.788 0.0024646409
256 22 53 52.069 0.282 51.787 8.1142612e-05
256 23 53 52.045 0.258 51.787 8.5380042e-05
256 24 45 52.089 0.301 51.788 0.0047045661
256 25 67 52.207 0.42 51.787 0.020486234
256 26 49 52.405 0.617 51.788 0.0010853851
256 27 49 52.659 0.872 51.787 0.001253356
256 28 49 52.911 1.123 51.788 0.0014319414
256 29 57 53.11 1.322 51.788 0.0014166052
256 30 47 53.23 1.442 51.788 0.0036335046
256 31 37 53.257 1.469 51.788 0.024741751
257 0 65 60.467 1.37 59.097 0.0019236279
257 1 57 60.321 1.224 59.097 0.0010324936
257 2 53 60.119 1.022 59.097 0.004744469
257 3 53 59.891 0.794 59.097 0.0044454336
257 4 58 59.664 0.567 59.097 0.00025921269
257 5 65 59.467 0.37 59.097 0.0028659655
257 6 67 59.318 0.221 59.097 0.0055245668
257 7 53 59.228 0.131 59.097 0.0036311721
257 8 53 59.178 0.081 59.097 0.0035731021
257 9 53 59.193 0.096 59.097 0.003590474
257 10 62 59.288 0.191 59.097 0.00068853971
257 11 70 59.414 0.317 59.097 0.010490916
